     200     176     169    1990       2       1       0 0090657641     0086264757     0085112953           1  1
     201     120      56    1991       2       1       0 0091406843     0060011120     0050212508           0  1
     202     120     138    1991       1       1       0 0091406848     0060011120     0078135649           6  1
     203     125     165    1991       1       1       0 0091441639     0075006172     0084045965          33  1
     204     156      55    1991       2       1       0 0091452839     0082631078     0050212491           4  1
     205     156     164    1991       2       1       0 0091452840     0082631078     0084010913           0  1
     206     156     136    1991       2       1       0 0091452842     0082631078     0077029423           0  1
     207     146     178    1991       2       1       0 0091462229     0080390193     0087309671           4  1
     208     112     138    1992       2       1       0 0092171310     0060004265     0078135649           1  1
     209     156     151    1992       2       1       0 0092179082     0082631078     0081505828           0  1
     210     126     165    1992       2       1       0 0092179917     0075006178     0084045965           6  1
     211     183     175    1992       2       1       0 0092181685     0087329507     0086212125           2  1
     212     183     185    1992       2       1       0 0092181687     0087329507     0088439866           1  1
     213     176     180    1992       2       1       0 0092186112     0086264757     0087309687           1  1
     214     106     143    1993       2       1       0 0093040067     0060000380     0079308352           1  1
     215     112     138    1993       1       1       0 0093040969     0060004265     0078135649          33  2
     216     120      52    1993       2       1       0 0093045451     0060011120     0050212403           2  2
     217     153     180    1993       2       1       0 0093072289     0082595474     0087309687           2  1
     218     156     151    1993       2       1       0 0093075121     0082631078     0081505828           1  1
     219     156     164    1993       2       1       0 0093075125     0082631078     0084010913           2  1
     220     183     141    1993       2       1       0 0093086781     0087329507     0079249392           1  1
     221     120      71    1994       2       1       0 0094283215     0060011120     0050220682           3  1
     222     120     142    1994       2       1       0 0094283216     0060011120     0079279101           0  1
     223     157     123    1994       2       1       0 0094288559     0083650761     0075000440           1  1
     224     146     187    1994       2       1       0 0094296477     0080390193     0089518622           1  1
     225     153     180    1994       2       1       0 0094308543     0082595474     0087309687           1  1
     226     153     167    1994       2       1       0 0094308544     0082595474     0085106650           0  1
     227     120      66    1995       2       1       0 0095444551     0060011120     0050220674           0  1
     228     156     170    1995       2       1       0 0095462478     0082631078     0085164740           4  1
     229     156     195    1995       2       1       0 0095462482     0082631078     0090636566           1  1
     230     157     172    1995       2       1       0 0095462694     0083650761     0085164759           1  1
     231     183     192    1995       2       1       0 0095472130     0087329507     0089553437           0  1
     232     183     199    1995       2       1       0 0095472134     0087329507     0090654121           5  1
     233     176     151    1996       1       1       0 0096042352     0086264757     0081505828           1  2
     234     176     169    1996       2       1       0 0096042353     0086264757     0085112953           1  1
     235     146     158    1996       2       1       0 0096047395     0080390193     0083650768           1  1
     236     128     174    1996       2       1       0 0096100780     0076019328     0086201511           5  1
     237     181     144    1996       2       1       0 0096172933     0087309981     0080356371           2  1
     238     942     764    1996       2       1       0 0096177030     0099368984     0099368454           0  1
     239     157     172    1997       2       1       0 0097053503     0083650761     0085164759           1  1
     240     183     152    1997       2       1       0 0097053520     0087329507     0081505832           1  1
     241     183     166    1997       2       1       0 0097053527     0087329507     0084066888           0  1
     242     156     122    1997       2       1       0 0097085442     0082631078     0075000433           0  1
     243     116     155    1997       1       1       0 0097108047     0060006294     0082621047          14  1
     244     140     179    1997       1       1       0 0097110955     0078204771     0087309686           9  1
     245     188     173    1998       2       1       0 0098092159     0089532263     0085164765           0  1
     246     121     193    1998       1       1       0 0098113642     0060014300     0089553439          13  1
     247     181     177    1999       2       1       0 0099367203     0087309981     0086264763           5  1
     248     215     570    2010       2       1       0 0099367214     0093040969     0099368010           0  1
     249     942     673    2010       2       1       0 0099367216     0099368984     0099368254           0  1
     250     681     552    2010       2       1       0 0099367218     0099368285     0099367977           0  1
     251     202     392    2010       2       1       0 0099367219     0091406848     0099367596           0  1
     252     215     656    2010       2       1       0 0099367220     0093040969     0099368216           0  1
     253     120     764    1988       2       1       0 0099367225     0060011120     0099368454           2  2
